None
── 상의 ──
bandeau
underbust
crop_top
bustier
blouse
criss_cross_halter
waistcoat
vest
cardigan
cardigan_vest
camisole
corset
tank_top
tube_top
halterneck
── 셔츠 ──
shirtf
t_shirt
frilled_shirt
collared_shirt
dress_shirt
striped_shirt
sleeveless_shirt
compression_shirt
off_shoulder_shirt
── 스웨터 ──
sweater
pullover
turtleneck
sweater_vest
sweater_dress
ribbed_sweater
aran_sweater
sleeveless_turtleneck
── 재킷 ──
jacket
blazer
cropped_jacket
letterman_jacket
safari_jacket
suit_jacket
sukajan
trench_coat
── 코트 ──
coat
overcoat
raincoat
tailcoat
duffel_coat
long_coat
peacoat
fur_coat
fur_trimmed_coat
── 후드 ──
hoodie
cropped_hoodie
polka_dot_hoodie
print_hoodie
sleeveless_hoodie
striped_hoodie
── 겉옷 ──
apron
robe
bathrobe
open_robe
cape
capelet
shoulder_cape
