None
── 단색 ──
white_background
black_background
gray_background
brown_background
red_background
pink_background
orange_background
yellow_background
golden_background
light_green_background
green_background
sky_blue_background
blue_background
purple_background
rainbow_background
── 복합 ──
two_tone_background
streaked_background
gradient_background
split_color_background
multicolored_background
colored_inner_background
── 실내 ──
house
apartment
hut
shack
kitchen
living_room
bedroom
bathroom
shower
bathtub
toilet_stall
closet
changing_room
dressing_room
office
staff_room
storage_room
clubroom
classroom
library
infirmary
hospital
laboratory
restaurant
cafeteria
dining_room
cafe
shop
market
flower_shop
weapon_shop
convenience_store
pharmacy
bookstore
supermarket
── 특수건물 ──
castle
floating_castle
bunker
church
temple
shrine
mosque
hotel
hotel_room
school
factory
powerplant
nuclear_powerplant
refinery
military_base
armory
tower
clock_tower
bell_tower
pagoda
minaret
guard_tower
space_elevator
megastructure
── 야외도시 ──
city
town
village
rural
floating_city
construction_site
ruins
street
alley
road
highway
crosswalk
sidewalk
dirt_road
train_station
bus_stop
airfield
airport
hangar
runway
control_tower
parking_lot
garage
gas_station
railroad_tracks
railroad_crossing
pier
jetty
harbor
canal
── 자연환경 ──
forest
bamboo_forest
jungle
mountain
volcano
hill
cliff
canyon
meadow
savannah
field
wheat_field
rice_paddy
desert
oasis
wasteland
river
stream
pond
lake
waterfall
beach
shore
ocean
ocean_bottom
glacier
wetland
nature
── 오락 ──
amusement_park
roller_coaster
ferris_wheel
carousel
arcade
stadium
arena
gym
pool
locker_room
skating_rink
soccer_field
running_track
theater
amphitheater
movie_theater
art_gallery
museum
── 특수 장소 ──
cockpit
car_interior
bus_interior
train_interior
airplane_interior
spacecraft_interior
vehicle_interior
tank_interior
dungeon
tunnel
observatory
gazebo
