None
── 일반 동작 ──
walking
balancing
reclining
hug
crawling
all_fours
prostration
top_down_bottom_up
running
handstand
wallwalking
upside_down
standing
standing_on_one_leg
superhero_landing
stretching
faceplant
contrapposto
crucifixion
jumping
── 눕기 ──
lying
crossed_legs
fetal_position
on_back
on_side
on_stomach
── 앉기 ──
sitting
butterfly_sitting
seiza
sitting_on_lap
sitting_on_person
squatting
wariza
yokozuwari
── 올라타기 ──
straddling
thigh_straddling
upright_straddle
── 몸 기울임 ──
Torso_inclination
slouching
twisted_torso
arched_back
bent_over
leaning_back
leaning_forward
── 구속 ──
box_tie
bound_arms
bound_feet
bound_legs
bound_calves
bound_knees
bound_thighs
bound_torso
bound_wrists
frogtie
hogtie
separated_arms
separated_legs
separated_wrists
strappado
suspension
── 기댐 ──
fighting_stance
battoujutsu_stance
full_scorpion
leaning
leaning_forward
leaningback
leaning_on_person
leaning_on_object
against_wall
against_tree
against_glass
against_fence_/_railing
leaning_against_motorcycle
leaning_against_vehicle
── 접촉/포옹 ──
Posture_of_at_least_two_characters
Hugging
eye_contact
leg_lock
back_to_back
cheek_to_cheek
holding_hands
heads_together
forehead_to_forehead
Hugging_doable_by_one_or_more_characters
tail_hug
wing_hug
hugging_own_legs
object_hug
Hugging_doable_by_two_or_more_characters
hug_from_behind
arm_hug
waist_hug
── 들기/운반 ──
Carrying_someone
carried_breast_rest
carrying_under_arm
princess_carry
fireman's_carry
baby_carry
child_carry
carrying_over_shoulder
standing_on_shoulder
shoulder_carry
sitting_on_shoulder
piggyback
carrying
── 배꼽 관련 ──
no_navel
covered_navel
navel_cutout
spread_navel
