None
── 시점/구도 ──
back_view
front_view
side_view
looking_at_viewer
looking_away
looking_back
eye_contact
from_above
from_below
over_shoulder_view
first_person_view
POV_shot
── 추가 ──
facing_viewer
looking_down
looking_up
looking_to_the_side
looking_back_over_shoulder
torso_twist
camera_angle_tilted
dynamic_angle
dutch_angle
extreme_closeup
closeup
medium_shot
full_body_shot
overhead_view
worm_eye_view
third_person_view
silhouette_view
oblique_view
rear_view_mirror
reflected_view
profile_view
3/4_view
top_down_view
bottom_up_view
