None
── 행동/동사 ──
apologizing
baking
balancing
bathing
blinking
blocking
bowing
breastfeeding
bumping
catching
chasing
cheering
chocolate_making
climbing
clothed_bath
comforting
concentrating
cooking
cowering
crawling
cuddling
dancing
decantering
diaper_changing
digging
diving
dreaming
dressing
drinking
driving
drying
duel
dying
ear_cleaning
eavesdropping
feeding
fidgeting
fighting
firing
flailing
flapping
fleeing
flirting
forced_dressing
gardening
giggling
hitting
hopping
hug_from_behind
imitating
jumping
kneeing
knocking
landing
laughing
launching
mind_reading
mixed_bathing
moaning
muzzle_flash
nose_picking
peeing
pen_spinning
pillow_fight
playing
pole_dancing
pouncing
pouring
praying
rappelling
reaching
reading
reloading
resisting
resting
roaring
roasting
running
scarf_tying
screaming
searching
shared_bathing
shouting
shushing
singing
sitting_on_lap
sliding
slipping
smoking
sneezing
snowball_fight
soap
spanking
spitting
splashing
squirting_liquid
stacking
stirring
strangling
stroking_own_chin
sulking
sunbathing
sweeping
text_messaging
touching
trembling
trolling
tying
undressing
untying
unzipping
vomiting
wading
waiting
watering
waving
whipping
whispering
whistling
working
wringing
zipping
── 행동/동명사 ──
aiming
at_gunpoint
begging
bouncing
bouncing_breasts
breaking
carrying
cleaning
crushing
cupping
cutting
dishwashing
dragging
dropping
elbowing
floating
flying
giving
glowing
hatching
healing
hiding
holding
imagining
juggling
melting
opening
patting
pitching
pointing_weapon
poking
polishing
protecting
pulling
punching
rapid_punches
repairing
riding
ripping
rolling
scratching
shaving
shopping
sinking
sketching
skipping
spinning
staring
studying
sucking
summoning
tapping
teaching
thinking
throwing
unsheathing
