None
── 하의 ──
pelvic_curtain
buruma
bloomers
chaps
sarong
── 바지 ──
jeans
cutoff_jeans
bell_bottoms
capri_pants
lowleg_pants
pants_rolled_up
tight_pants
── 반바지 ──
shorts
denim_shorts
dolphin_shorts
lowleg_shorts
micro_shorts
bike_shorts
short_shorts
gym_shorts
shorts_under_skirt
── 치마 ──
skirt
long_skirt
miniskirt
lowleg_skirt
microskirt
high_waist_skirt
high_low_skirt
suspender_skirt
overall_skirt
petticoat
pleated_skirt
bubble_skirt
plaid_skirt
── 제복 ──
gakuran
nontraditional_miko
school_uniform
military_uniform
maid
meiji_schoolgirl_uniform
miko
tutu
hazmat_suit
band_uniform
hev_suit
santa_costume
sailor
serafuku
sweatshirt
sweatpants
track_suit
overalls
waitress
gym_uniform
cheerleader
cowboy_western
── 의복 ──
habit
cassock
harem_outfit
loincloth
suit
skirtsuit
business_suit
pant_suit
skirt_suit
tuxedo
── 슈트 ──
bikesuit
racing_suit
bodysuit
jumpsuit
short_jumpsuit
── 전신 ──
pajamas
leotard
strapless_leotard
playboy_bunny
armor
armored_dress
bikini_armor
pilot_suit
plugsuit
── 전통복장 ──
tangzhuang
changpao
china_dress
dirndl
fundoshi
yamakasa
hakama
hakama_pants
hakama_skirt
hakama_short_skirt
kimono
furisode
yukata
uchikake
short_kimono
kimono_skirt
layered_kimono
haori
happi
chanchanko
dotera
hanten
miko
nontraditional_miko
sarashi
Midriff_sarashi
Chest_sarashi
Budget_sarashi
Undone_sarashi
tasuki
